#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Publication Source	Organism ID Interactor A	Organism ID Interactor B	Throughput	Score	Modification	Qualifications	Tags	Source Database	SWISS-PROT Accessions Interactor A	TREMBL Accessions Interactor A	REFSEQ Accessions Interactor A	SWISS-PROT Accessions Interactor B	TREMBL Accessions Interactor B	REFSEQ Accessions Interactor B	Ontology Term IDs	Ontology Term Names	Ontology Term Categories	Ontology Term Qualifier IDs	Ontology Term Qualifier Names	Ontology Term Types	Organism Name Interactor A	Organism Name Interactor B
189985	852873	850541	33235	31140	YGL011C	YFL007W	SCL1	BLM10	PRC2|proteasome core particle subunit alpha 1|L000001812	YFL006W|S000007437	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P21243	-	NP_011504	P43583	-	NP_116648	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
189986	852873	854544	33235	34747	YGL011C	YOR362C	SCL1	PRE10	PRC2|proteasome core particle subunit alpha 1|L000001812	proteasome core particle subunit alpha 7|L000003146	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P21243	-	NP_011504	P21242	-	NP_015007	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
189987	852873	856218	33235	36269	YGL011C	YPR103W	SCL1	PRE2	PRC2|proteasome core particle subunit alpha 1|L000001812	DOA3|PRG1|SRR2|proteasome core particle subunit beta 5|L000001484	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P21243	-	NP_011504	P30656	-	NP_015428	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
189988	852873	853456	33235	33756	YGL011C	YJL001W	SCL1	PRE3	PRC2|proteasome core particle subunit alpha 1|L000001812	CRL21|proteasome core particle subunit beta 1|L000000418|L000001485	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P21243	-	NP_011504	P38624	-	NP_012533	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
189989	852873	850611	33235	31208	YGL011C	YFR050C	SCL1	PRE4	PRC2|proteasome core particle subunit alpha 1|L000001812	proteasome core particle subunit beta 7|L000001486	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P21243	-	NP_011504	P30657	-	NP_116708	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
189990	852873	855362	33235	35494	YGL011C	YMR314W	SCL1	PRE5	PRC2|proteasome core particle subunit alpha 1|L000001812	proteasome core particle subunit alpha 6|L000001487	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P21243	-	NP_011504	P40302	-	NP_014045	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
189991	852873	854119	33235	34364	YGL011C	YOL038W	SCL1	PRE6	PRC2|proteasome core particle subunit alpha 1|L000001812	proteasome core particle subunit alpha 4|L000001488	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P21243	-	NP_011504	P40303	-	NP_014604	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
189992	852873	854882	33235	35051	YGL011C	YML092C	SCL1	PRE8	PRC2|proteasome core particle subunit alpha 1|L000001812	proteasome core particle subunit alpha 2|L000002700	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P21243	-	NP_011504	P23639	-	NP_013618	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
189993	852873	853036	33235	33383	YGL011C	YGR135W	SCL1	PRE9	PRC2|proteasome core particle subunit alpha 1|L000001812	proteasome core particle subunit alpha 3|L000002701	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P21243	-	NP_011504	P23638	-	NP_011651	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
189994	852873	856830	33235	36840	YGL011C	YER094C	SCL1	PUP3	PRC2|proteasome core particle subunit alpha 1|L000001812	SCS32|proteasome core particle subunit beta 3|L000001532	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P21243	-	NP_011504	P25451	-	NP_011020	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
189995	852873	854735	33235	34917	YGL011C	YIL075C	SCL1	RPN2	PRC2|proteasome core particle subunit alpha 1|L000001812	SEN3|proteasome regulatory particle base subunit RPN2|L000001864	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P21243	-	NP_011504	P32565	-	NP_012190	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
189996	853147	854735	33484	34917	YGR232W	YIL075C	NAS6	RPN2	-	SEN3|proteasome regulatory particle base subunit RPN2|L000001864	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P50086	-	NP_011748	P32565	-	NP_012190	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
189997	853147	856742	33484	36755	YGR232W	YER021W	NAS6	RPN3	-	SUN2|proteasome regulatory particle lid subunit RPN3|L000003109	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P50086	-	NP_011748	P40016	-	NP_010938	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
189998	853147	854435	33484	34651	YGR232W	YOR261C	NAS6	RPN8	-	proteasome regulatory particle lid subunit RPN8|L000004308	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P50086	-	NP_011748	Q08723	-	NP_014904	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
189999	856355	854119	36392	34364	YHL030W	YOL038W	ECM29	PRE6	L000003899	proteasome core particle subunit alpha 4|L000001488	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P38737	-	NP_011833	P40303	-	NP_014604	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
190000	856355	856607	36392	36634	YHL030W	YHR200W	ECM29	RPN10	L000003899	MCB1|SUN1|proteasome regulatory particle base subunit RPN10|L000003108	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P38737	-	NP_011833	P38886	-	NP_012070	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
190001	856355	854735	36392	34917	YHL030W	YIL075C	ECM29	RPN2	L000003899	SEN3|proteasome regulatory particle base subunit RPN2|L000001864	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P38737	-	NP_011833	P32565	-	NP_012190	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
190002	856355	856742	36392	36755	YHL030W	YER021W	ECM29	RPN3	L000003899	SUN2|proteasome regulatory particle lid subunit RPN3|L000003109	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P38737	-	NP_011833	P40016	-	NP_010938	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
190003	856355	854435	36392	34651	YHL030W	YOR261C	ECM29	RPN8	L000003899	proteasome regulatory particle lid subunit RPN8|L000004308	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P38737	-	NP_011833	Q08723	-	NP_014904	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
190004	856607	856355	36634	36392	YHR200W	YHL030W	RPN10	ECM29	MCB1|SUN1|proteasome regulatory particle base subunit RPN10|L000003108	L000003899	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P38886	-	NP_012070	P38737	-	NP_011833	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
190005	856607	853147	36634	33484	YHR200W	YGR232W	RPN10	NAS6	MCB1|SUN1|proteasome regulatory particle base subunit RPN10|L000003108	-	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P38886	-	NP_012070	P50086	-	NP_011748	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
190006	856607	856731	36634	36744	YHR200W	YER012W	RPN10	PRE1	MCB1|SUN1|proteasome regulatory particle base subunit RPN10|L000003108	proteasome core particle subunit beta 4|L000001483	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P38886	-	NP_012070	P22141	-	NP_010928	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
190007	856607	856218	36634	36269	YHR200W	YPR103W	RPN10	PRE2	MCB1|SUN1|proteasome regulatory particle base subunit RPN10|L000003108	DOA3|PRG1|SRR2|proteasome core particle subunit beta 5|L000001484	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P38886	-	NP_012070	P30656	-	NP_015428	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
190008	856607	850611	36634	31208	YHR200W	YFR050C	RPN10	PRE4	MCB1|SUN1|proteasome regulatory particle base subunit RPN10|L000003108	proteasome core particle subunit beta 7|L000001486	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P38886	-	NP_012070	P30657	-	NP_116708	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
190009	856607	855362	36634	35494	YHR200W	YMR314W	RPN10	PRE5	MCB1|SUN1|proteasome regulatory particle base subunit RPN10|L000003108	proteasome core particle subunit alpha 6|L000001487	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P38886	-	NP_012070	P40302	-	NP_014045	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
190010	856607	854119	36634	34364	YHR200W	YOL038W	RPN10	PRE6	MCB1|SUN1|proteasome regulatory particle base subunit RPN10|L000003108	proteasome core particle subunit alpha 4|L000001488	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P38886	-	NP_012070	P40303	-	NP_014604	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
190011	856607	852239	36634	32656	YHR200W	YBL041W	RPN10	PRE7	MCB1|SUN1|proteasome regulatory particle base subunit RPN10|L000003108	PRS3|proteasome core particle subunit beta 6|L000002699	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P38886	-	NP_012070	P23724	-	NP_009512	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
190012	856607	854882	36634	35051	YHR200W	YML092C	RPN10	PRE8	MCB1|SUN1|proteasome regulatory particle base subunit RPN10|L000003108	proteasome core particle subunit alpha 2|L000002700	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P38886	-	NP_012070	P23639	-	NP_013618	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
190013	856607	853036	36634	33383	YHR200W	YGR135W	RPN10	PRE9	MCB1|SUN1|proteasome regulatory particle base subunit RPN10|L000003108	proteasome core particle subunit alpha 3|L000002701	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P38886	-	NP_012070	P23638	-	NP_011651	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
190014	856607	856830	36634	36840	YHR200W	YER094C	RPN10	PUP3	MCB1|SUN1|proteasome regulatory particle base subunit RPN10|L000003108	SCS32|proteasome core particle subunit beta 3|L000001532	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P38886	-	NP_012070	P25451	-	NP_011020	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
190015	856607	854735	36634	34917	YHR200W	YIL075C	RPN10	RPN2	MCB1|SUN1|proteasome regulatory particle base subunit RPN10|L000003108	SEN3|proteasome regulatory particle base subunit RPN2|L000001864	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P38886	-	NP_012070	P32565	-	NP_012190	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
190016	856607	856742	36634	36755	YHR200W	YER021W	RPN10	RPN3	MCB1|SUN1|proteasome regulatory particle base subunit RPN10|L000003108	SUN2|proteasome regulatory particle lid subunit RPN3|L000003109	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P38886	-	NP_012070	P40016	-	NP_010938	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
190017	856607	854435	36634	34651	YHR200W	YOR261C	RPN10	RPN8	MCB1|SUN1|proteasome regulatory particle base subunit RPN10|L000003108	proteasome regulatory particle lid subunit RPN8|L000004308	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P38886	-	NP_012070	Q08723	-	NP_014904	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
190018	856607	852873	36634	33235	YHR200W	YGL011C	RPN10	SCL1	MCB1|SUN1|proteasome regulatory particle base subunit RPN10|L000003108	PRC2|proteasome core particle subunit alpha 1|L000001812	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P38886	-	NP_012070	P21243	-	NP_011504	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
190019	853456	850541	33756	31140	YJL001W	YFL007W	PRE3	BLM10	CRL21|proteasome core particle subunit beta 1|L000000418|L000001485	YFL006W|S000007437	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P38624	-	NP_012533	P43583	-	NP_116648	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
190020	853456	856355	33756	36392	YJL001W	YHL030W	PRE3	ECM29	CRL21|proteasome core particle subunit beta 1|L000000418|L000001485	L000003899	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P38624	-	NP_012533	P38737	-	NP_011833	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
190021	853456	856731	33756	36744	YJL001W	YER012W	PRE3	PRE1	CRL21|proteasome core particle subunit beta 1|L000000418|L000001485	proteasome core particle subunit beta 4|L000001483	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P38624	-	NP_012533	P22141	-	NP_010928	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
190022	853456	854544	33756	34747	YJL001W	YOR362C	PRE3	PRE10	CRL21|proteasome core particle subunit beta 1|L000000418|L000001485	proteasome core particle subunit alpha 7|L000003146	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P38624	-	NP_012533	P21242	-	NP_015007	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
190023	853456	856218	33756	36269	YJL001W	YPR103W	PRE3	PRE2	CRL21|proteasome core particle subunit beta 1|L000000418|L000001485	DOA3|PRG1|SRR2|proteasome core particle subunit beta 5|L000001484	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P38624	-	NP_012533	P30656	-	NP_015428	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
190024	853456	850611	33756	31208	YJL001W	YFR050C	PRE3	PRE4	CRL21|proteasome core particle subunit beta 1|L000000418|L000001485	proteasome core particle subunit beta 7|L000001486	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P38624	-	NP_012533	P30657	-	NP_116708	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
190025	853456	855362	33756	35494	YJL001W	YMR314W	PRE3	PRE5	CRL21|proteasome core particle subunit beta 1|L000000418|L000001485	proteasome core particle subunit alpha 6|L000001487	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P38624	-	NP_012533	P40302	-	NP_014045	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
190026	853456	854119	33756	34364	YJL001W	YOL038W	PRE3	PRE6	CRL21|proteasome core particle subunit beta 1|L000000418|L000001485	proteasome core particle subunit alpha 4|L000001488	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P38624	-	NP_012533	P40303	-	NP_014604	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
190027	853456	852239	33756	32656	YJL001W	YBL041W	PRE3	PRE7	CRL21|proteasome core particle subunit beta 1|L000000418|L000001485	PRS3|proteasome core particle subunit beta 6|L000002699	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P38624	-	NP_012533	P23724	-	NP_009512	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
190028	853456	856830	33756	36840	YJL001W	YER094C	PRE3	PUP3	CRL21|proteasome core particle subunit beta 1|L000000418|L000001485	SCS32|proteasome core particle subunit beta 3|L000001532	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P38624	-	NP_012533	P25451	-	NP_011020	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
190029	853456	854735	33756	34917	YJL001W	YIL075C	PRE3	RPN2	CRL21|proteasome core particle subunit beta 1|L000000418|L000001485	SEN3|proteasome regulatory particle base subunit RPN2|L000001864	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P38624	-	NP_012533	P32565	-	NP_012190	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
190030	853456	856742	33756	36755	YJL001W	YER021W	PRE3	RPN3	CRL21|proteasome core particle subunit beta 1|L000000418|L000001485	SUN2|proteasome regulatory particle lid subunit RPN3|L000003109	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P38624	-	NP_012533	P40016	-	NP_010938	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
190031	853456	852873	33756	33235	YJL001W	YGL011C	PRE3	SCL1	CRL21|proteasome core particle subunit beta 1|L000000418|L000001485	PRC2|proteasome core particle subunit alpha 1|L000001812	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P38624	-	NP_012533	P21243	-	NP_011504	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
190032	854882	850541	35051	31140	YML092C	YFL007W	PRE8	BLM10	proteasome core particle subunit alpha 2|L000002700	YFL006W|S000007437	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P23639	-	NP_013618	P43583	-	NP_116648	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
190033	854882	856355	35051	36392	YML092C	YHL030W	PRE8	ECM29	proteasome core particle subunit alpha 2|L000002700	L000003899	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P23639	-	NP_013618	P38737	-	NP_011833	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
190034	854882	850611	35051	31208	YML092C	YFR050C	PRE8	PRE4	proteasome core particle subunit alpha 2|L000002700	proteasome core particle subunit beta 7|L000001486	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P23639	-	NP_013618	P30657	-	NP_116708	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
190035	854882	855362	35051	35494	YML092C	YMR314W	PRE8	PRE5	proteasome core particle subunit alpha 2|L000002700	proteasome core particle subunit alpha 6|L000001487	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P23639	-	NP_013618	P40302	-	NP_014045	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
190036	854882	854119	35051	34364	YML092C	YOL038W	PRE8	PRE6	proteasome core particle subunit alpha 2|L000002700	proteasome core particle subunit alpha 4|L000001488	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P23639	-	NP_013618	P40303	-	NP_014604	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
190037	854882	853036	35051	33383	YML092C	YGR135W	PRE8	PRE9	proteasome core particle subunit alpha 2|L000002700	proteasome core particle subunit alpha 3|L000002701	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P23639	-	NP_013618	P23638	-	NP_011651	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
190038	854882	856830	35051	36840	YML092C	YER094C	PRE8	PUP3	proteasome core particle subunit alpha 2|L000002700	SCS32|proteasome core particle subunit beta 3|L000001532	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P23639	-	NP_013618	P25451	-	NP_011020	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
190039	854882	852873	35051	33235	YML092C	YGL011C	PRE8	SCL1	proteasome core particle subunit alpha 2|L000002700	PRC2|proteasome core particle subunit alpha 1|L000001812	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P23639	-	NP_013618	P21243	-	NP_011504	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
190040	855649	856742	35748	36755	YNL075W	YER021W	IMP4	RPN3	S000007424	SUN2|proteasome regulatory particle lid subunit RPN3|L000003109	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P53941	-	NP_014324	P40016	-	NP_010938	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
190041	854119	850541	34364	31140	YOL038W	YFL007W	PRE6	BLM10	proteasome core particle subunit alpha 4|L000001488	YFL006W|S000007437	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P40303	-	NP_014604	P43583	-	NP_116648	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
190042	854119	856731	34364	36744	YOL038W	YER012W	PRE6	PRE1	proteasome core particle subunit alpha 4|L000001488	proteasome core particle subunit beta 4|L000001483	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P40303	-	NP_014604	P22141	-	NP_010928	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
190043	854119	854544	34364	34747	YOL038W	YOR362C	PRE6	PRE10	proteasome core particle subunit alpha 4|L000001488	proteasome core particle subunit alpha 7|L000003146	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P40303	-	NP_014604	P21242	-	NP_015007	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
